Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-14,19.1382581094844,20.021109201017016,19.118638738982174,19.991680145263672,1094400,0.0,0
2020-07-15,20.354626097245568,20.541006329969413,19.766058221437326,20.23691177368164,1167300,0.0,0
2020-07-16,20.070155756266434,20.32520195977695,19.883777349513718,19.991680145263672,1274200,0.0,0
2020-07-17,20.02110751794498,20.23691496230921,19.903395046839396,19.981870651245117,762300,0.0,0
2020-07-20,19.815107176745556,19.952438998814213,19.56987071104824,19.726821899414062,863600,0.0,0
2020-07-21,19.903393524807377,20.197676551073215,19.864154790102145,19.962249755859375,820800,0.0,0
2020-07-22,19.766059552727715,20.20748595706642,19.766059552727715,20.16824722290039,901200,0.0,0
2020-07-23,20.11920242165224,20.53119981110951,20.021107448732703,20.07996368408203,954400,0.0,0
2020-07-24,20.079962762695487,20.129011182407623,19.658157579206552,20.030916213989258,1118500,0.0,0
2020-07-27,19.952443718253193,20.354631467447565,19.86415842003919,20.25653648376465,965500,0.0,0
2020-07-28,20.050535011740298,20.050535011740298,19.471776772635337,19.481586456298828,1009800,0.0,0
2020-07-29,19.618919190299145,21.08052844545572,19.618919190299145,20.590055465698242,2629800,0.0,0
2020-07-30,20.17805793025992,20.501770019531246,19.991677675526148,20.50177001953125,1207500,0.0,0
2020-07-31,20.599867407913244,20.756818628959714,20.09958468920033,20.285964965820312,1326900,0.0,0
2020-08-03,20.472342502337753,21.10995698637385,20.168247915131122,20.90395736694336,1147700,0.0,0
2020-08-04,20.815670727902976,21.051097512635423,20.66852922132092,20.97262191772461,987100,0.0,0
2020-08-05,21.541572508741936,21.56119187709741,21.257099151611328,21.257099151611328,1074700,0.0,0
2020-08-06,21.217860225179763,21.52195481895271,21.041291524577122,21.266908645629883,935500,0.0,0
2020-08-07,21.080528295877937,21.472906302698597,20.90395772505716,21.463096618652344,823900,0.0,0
2020-08-10,21.571001321215938,22.561756960070166,21.551381953078803,22.42442512512207,1290000,0.0,0
2020-08-11,22.561756497643124,22.885468581247334,21.99280793036888,22.061473846435547,1129900,0.0,0
2020-08-12,22.473473240085696,22.502902294341588,22.061475835533457,22.345951080322266,783000,0.0,0
2020-08-13,21.904524073850894,22.16937994251377,21.63966820518802,21.796619415283203,953600,0.0,0
2020-08-14,21.580810869100848,22.002617926357857,21.355193749965306,21.757381439208984,1182900,0.0,0
2020-08-17,21.992806355727257,22.100710999538197,21.34538223487313,21.561189651489258,1237200,0.0,0
2020-08-18,21.718144334867926,21.78681025706754,21.384622537607473,21.482717514038086,991500,0.0,0
2020-08-19,21.374814328297365,21.590621775646035,21.041292537209223,21.119768142700195,1356900,0.0,0
2020-08-20,20.629294458345928,21.129577128432015,20.50177043426201,20.96281623840332,997200,0.0,0
2020-08-21,20.629295456922147,20.864722277004674,20.227107738738745,20.335010528564453,878300,0.0,0
2020-08-24,20.71757788254683,20.874529074224736,20.34481739905747,20.86471939086914,767300,0.0,0
2020-08-25,20.913765936641315,21.021670582547046,20.4527220449632,20.86471939086914,802700,0.0,0
2020-08-26,20.707771644522353,20.982435340153962,20.590057295675877,20.78624725341797,641700,0.0,0
2020-08-27,20.884339112888483,21.08052717032074,20.747005414579498,20.943195343017578,814600,0.0,0
2020-08-28,21.090337914327094,21.453288738886023,20.982433261159805,21.17862319946289,798100,0.0,0
2020-08-31,21.119767642544023,21.237480112489816,20.462533760494406,20.47234344482422,1066600,0.0,0
2020-09-01,20.48214978240798,20.854910276059528,20.03091556178392,20.835290908813477,961300,0.0,0
2020-09-02,20.83529090881348,20.9431955576609,20.491959466031002,20.835290908813477,840200,0.0,0
2020-09-03,20.668529663352583,20.845100223429622,20.060344257538123,20.178056716918945,951300,0.0,0
2020-09-04,20.550819465163986,20.688151306554072,19.99167867306289,20.354629516601562,745300,0.0,0
2020-09-08,19.991676987609587,20.07015258621725,19.628728045676336,19.76605987548828,913600,0.0,0
2020-09-09,20.079963241669248,20.148631030904188,19.501204972302084,19.815109252929688,658800,0.0,0
2020-09-10,19.88377493736273,19.93282148666219,19.334443855977984,19.344253540039062,1034700,0.0,0
2020-09-11,19.49139737744503,19.962250997151315,19.403112089874355,19.707204818725586,827000,0.0,0
2020-09-14,19.91320200913689,20.266343149371796,19.707204258003806,20.217296600341797,901300,0.0,0
2020-09-15,20.413485943921042,20.550819657603142,20.089773835465998,20.344820022583008,722800,0.0,0
2020-09-16,20.462535170304626,21.306147499725224,20.19767928816981,21.070720672607422,1374900,0.0,0
2020-09-17,20.75681648458239,21.47290659050372,20.462533443274047,21.257099151611328,941300,0.0,0
