Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-14,1.3164596997888505,1.3359627875083402,1.1701864256451053,1.2677018642425537,175100,0.0,0
2020-07-15,1.2725775792284435,1.3554658145748504,1.2579502640933542,1.3067080974578857,61200,0.0,0
2020-07-16,1.3164596257770729,1.3398632832256705,1.257950249660447,1.2969565391540527,32000,0.0,0
2020-07-17,1.3262111992953372,1.3944720040306648,1.2774533653796774,1.3164596557617188,46400,0.0,0
2020-07-20,1.326211214065552,1.3359627577077746,1.1701863995424193,1.3262112140655518,72400,0.0,0
2020-07-21,1.345714240037811,1.345714240037811,1.228695605415064,1.2872049808502197,97500,0.0,0
2020-07-22,1.2872050669531436,1.5992547026555244,1.2872050669531436,1.4237267971038818,1151500,0.0,0
2020-07-23,1.4529814286545601,1.5017391479056907,1.3262112423540482,1.4237267971038818,246200,0.0,0
2020-07-24,1.4042237094034296,1.4822360602052385,1.3652174177549528,1.4237267971038818,87400,0.0,0
2020-07-27,1.4334783114446612,1.459807456048748,1.3847204769496824,1.4042236804962158,76400,0.0,0
2020-07-28,1.4042237235620652,1.5602485429864366,1.365217431520292,1.4334783554077148,217100,0.0,0
2020-07-29,1.4432298993562647,1.5017391630475638,1.3944720633659418,1.4334783554077148,227900,0.0,0
2020-07-30,1.4724844498431038,1.4724844498431038,1.3164596390395316,1.3515652418136597,97200,0.0,0
2020-07-31,1.3847204446792603,1.5114906254157592,1.3847204446792603,1.3847204446792603,131400,0.0,0
2020-08-03,1.3749689913420093,1.413975283834086,1.3457143591586331,1.3652174472808838,40100,0.0,0
2020-08-04,1.3652173763476543,1.9990682886253972,1.3652173763476543,1.70652174949646,4157400,0.0,0
2020-08-05,1.609006181744737,1.6285092686602078,1.4334782832579303,1.5407453775405884,648800,0.0,0
2020-08-06,1.4724844851108807,1.7065217650454974,1.4334783105376345,1.5602484941482544,206500,0.0,0
2020-08-07,1.550496895473747,1.8430434268849902,1.5407453521765433,1.677267074584961,517800,0.0,0
2020-08-10,1.6577640317241602,1.7465031245687734,1.6285092848132114,1.70652174949646,114600,0.0,0
2020-08-11,1.7065218122649686,1.7065218122649686,1.5700000812334798,1.5895031690597534,133500,0.0,0
2020-08-12,1.599254698007698,1.6772671648303559,1.5504969788982692,1.6577640771865845,50300,0.0,0
2020-08-13,1.6187578031241772,2.0478260846611853,1.6187578031241772,1.9893168210983276,515100,0.0,0
2020-08-14,1.98931672980716,2.038074447205348,1.8527950048446653,1.8527950048446655,176100,0.0,0
2020-08-17,1.8918013890090741,1.9698137407223895,1.726024909123132,1.755279541015625,66200,0.0,0
2020-08-18,1.7552794367253937,1.8332919000511585,1.7162732631862945,1.7650309801101685,131900,0.0,0
2020-08-19,1.8430434397154107,1.8430434397154107,1.5992546230930405,1.6090061664581299,104300,0.0,0
2020-08-20,1.6382608780564287,1.6870187135551318,1.306708154653596,1.4237267971038818,309700,0.0,0
2020-08-21,1.4627328961472679,1.5475714162135563,1.4334782661237384,1.4529813528060913,149100,0.0,0
2020-08-24,1.5017391803842148,1.5114907244453402,1.3262112710363823,1.3652174472808838,170700,0.0,0
2020-08-25,1.3847204290955637,2.41838506644667,1.3262111692206762,2.2916147708892822,13732400,0.0,0
2020-08-26,1.7591801267914617,2.1511926132605685,1.5358695969078107,1.8430434465408325,7112800,0.0,0
2020-08-27,1.716273332599248,1.7845342553009829,1.5114906807416155,1.652888298034668,988900,0.0,0
2020-08-28,1.5700000812334798,1.7065218122649686,1.5114907015070858,1.5895031690597534,584800,0.0,0
2020-08-31,1.540745405784111,1.6090062112395536,1.4432298531716232,1.4822360277175903,411600,0.0,0
2020-09-01,1.4919875733415517,1.5017391169910337,1.355465846001237,1.4042236804962158,380400,0.0,0
2020-09-02,1.394472049305631,1.4334783409541079,1.3457143300545005,1.4237267971038818,203900,0.0,0
2020-09-03,1.3944720350513855,1.423726782550595,1.3457143162986545,1.4139752388000488,153200,0.0,0
2020-09-04,1.3944720648116908,1.4627329887698846,1.3457143450183908,1.3554658889770508,102300,0.0,0
2020-09-08,1.3652173886344425,1.4139752230931257,1.238447205037978,1.3262112140655518,203100,0.0,0
2020-09-09,1.2579502783124408,1.3457142863625735,1.2481987347788226,1.3164596557617188,110800,0.0,0
2020-09-10,1.3067081552543796,1.3554658745279276,1.2774534074426784,1.3457143306732178,104400,0.0,0
2020-09-11,1.3213354866589828,1.364242349875549,1.2677018785763818,1.2774534225463867,65400,0.0,0
2020-09-14,1.3262111769943217,1.4919875305257744,1.2725775722137331,1.3798446655273438,871500,0.0,0
2020-09-15,1.4139752539037573,1.4139752539037573,1.3262112429637987,1.3457143306732178,440200,0.0,0
2020-09-16,1.3749688696316067,1.404223615472967,1.2774533214047232,1.2872049808502197,280900,0.0,0
2020-09-17,1.2774533796068688,1.384720475918888,1.1994410304690872,1.3262112140655518,454700,0.0,0
2020-09-18,1.3164597131424107,1.4919876206458644,1.277453421060197,1.3554658889770508,900200,0.0,0
2020-09-21,1.2969566120693607,1.3505901032979575,1.2481987765230642,1.2677018642425537,162700,0.0,0
2020-09-22,1.3262112286201433,1.3359627723693848,1.2286956748801559,1.3359627723693848,172000,0.0,0
2020-09-23,1.3262112436485953,1.847919305135234,1.257950320382809,1.2677018642425537,2798400,0.0,0
2020-09-24,1.355465834120466,2.0965839587181088,1.3457142905564574,1.784534215927124,9428900,0.0,0
2020-09-25,1.9503105701825185,2.515900561137005,1.462732927636889,1.5504969358444214,8771400,0.0,0
2020-09-28,1.5504970073591617,1.716273371621779,1.4627329951036236,1.5992547273635864,1867000,0.0,0
2020-09-29,1.550497009218228,1.550497009218228,1.4237268208071512,1.5212422609329224,572700,0.0,0
2020-09-30,1.4822360566713033,1.6187577864965472,1.46273296901735,1.5017391443252563,335100,0.0,0
2020-10-01,1.482236045053872,1.5602485113058127,1.4139752388000488,1.4139752388000488,230600,0.0,0
2020-10-02,1.3652173323340728,1.5407453431505989,1.29695652965353,1.4432297945022583,364300,0.0,0
2020-10-05,1.4432298127206187,1.7113974877030496,1.4286024976758571,1.5309938192367554,943500,0.0,0
2020-10-06,3.23751551406477,9.195714728771774,2.827950448291395,4.680745601654053,321675900,0.0,0
2020-10-07,5.412111884652732,7.225900335355477,4.719751612129871,6.718819618225098,42385100,0.0,0
2020-10-08,5.67540403133292,5.850931818491152,5.012298127643475,5.022049903869629,6054500,0.0,0
2020-10-09,5.022049857341514,5.353602341124198,4.105403825138244,4.3686957359313965,3576200,0.0,0
2020-10-12,4.310186505866566,4.622235904668667,3.9006212049485254,3.9201242923736572,1683200,0.0,0
2020-10-13,3.9201243533929317,3.9201243533929317,3.2960250810839375,3.325279712677002,1704500,0.0,0
2020-10-14,3.374037323614979,3.647080775541115,3.091242328137736,3.1009938716888428,1770800,0.0,0
2020-10-15,3.013229845418804,3.364285889687975,2.954720582205657,3.169254779815674,1641100,0.0,0
2020-10-16,3.1009939743139356,3.1887578691783802,2.944969039837555,3.0132298469543457,791600,0.0,0
2020-10-19,3.061987853203947,3.0814909412980045,2.554906865273008,2.5646586418151855,869100,0.0,0
2020-10-20,2.6329192783098465,4.183416075566859,2.6329192783098465,3.0717391967773438,15019400,0.0,0
2020-10-21,2.7304348809682284,3.100994018436456,2.701180248930497,3.0424845218658447,1512100,0.0,0
2020-10-22,2.857205058231851,2.8864596889651977,2.730434759225544,2.7986955642700195,495500,0.0,0
2020-10-23,2.779192417793968,2.8962111707247855,2.730434700945766,2.7596893310546875,310000,0.0,0
2020-10-26,2.7304348690480102,2.78894413286804,2.5256522131827586,2.5549068450927734,401300,0.0,0
2020-10-27,2.5841615048983715,2.683627338515328,2.5549066428094465,2.5744099617004395,315900,0.0,0
2020-10-28,2.4963975098824718,2.5675838020772854,2.2818633161823176,2.5061490535736084,737100,0.0,0
2020-10-29,2.662174055400735,3.1107455420243233,2.5939132477608857,2.8669567108154297,6412800,0.0,0
2020-10-30,2.6329193095455055,2.827950412566494,2.5159005547348574,2.7889440059661865,904700,0.0,0
2020-11-02,2.769440859384219,2.8806086391905024,2.7206831428008074,2.7499377727508545,288100,0.0,0
2020-11-03,2.720683263484978,2.7304348072342197,2.632919369741803,2.6719255447387695,181500,0.0,0
2020-11-04,2.6524223625736334,2.671925449376039,2.4573912620544434,2.4573912620544434,338800,0.0,0
2020-11-05,2.8084474049659214,2.8084474049659214,2.5354037135149485,2.6816771030426025,355500,0.0,0
2020-11-06,2.6134163414079508,2.6426709733179656,2.515900669212754,2.5549068450927734,296100,0.0,0
2020-11-09,2.671925590180206,2.6816771340952923,2.4866460232984235,2.5451552867889404,831400,0.0,0
2020-11-10,2.534428570239469,2.571484575327357,2.408633588353721,2.4866459369659424,311600,0.0,0
2020-11-11,2.506149145037864,2.579285841638154,2.398882160520549,2.5646586418151855,350400,0.0,0
2020-11-12,2.623167896157171,2.7694410563083163,2.5159006795511827,2.7206833362579346,1404300,0.0,0
2020-11-13,2.8279505491332038,3.169254821530765,2.7158076769176938,2.8767082691192627,3943600,0.0,0
2020-11-16,2.944969104804734,4.368695936762351,2.944969104804734,4.183416366577148,12071800,0.0,0
2020-11-17,3.4715528759623897,3.686087073802107,3.2277640464847757,3.647080898284912,2384400,0.0,0
2020-11-18,3.6080747483906617,3.6431803531044706,3.266770245201122,3.344782829284668,1228200,0.0,0
2020-11-19,3.393540512526783,3.5983231657388526,3.2180124908457026,3.481304407119751,1228200,0.0,0
2020-11-20,3.5398139274235296,4.239000300138069,3.491055975369205,3.8128573894500732,2418500,0.0,0
2020-11-23,3.9786336975617353,5.314596396646772,3.9786336975617353,5.139068603515625,4942300,0.0,0
2020-11-24,4.992794715867319,4.992794715867319,4.0566456485184155,4.212670803070068,2123000,0.0,0
2020-11-25,4.134658328146325,4.5832298119533705,4.017639801498476,4.12490701675415,1000700,0.0,0
2020-11-27,4.193167906361258,4.3296895158968,3.949379085409796,4.02739143371582,488900,0.0,0
2020-11-30,4.085900620958377,4.105403707681723,3.364285714709153,3.676335334777832,1173600,0.0,0
2020-12-01,3.7153415816763173,3.7933541626071348,3.3837888683295403,3.41304349899292,403700,0.0,0
2020-12-02,3.257018652653791,3.530062111634186,3.110745495608121,3.471552848815918,449800,0.0,0
2020-12-03,3.5008073005775717,3.549565249585875,3.315527977827519,3.4491240978240967,348000,0.0,0
2020-12-04,4.88552811280406,6.006956298306865,4.232174009256346,4.290683269500732,118119200,0.0,0
2020-12-07,3.9883851672220754,4.788012183835802,3.7933540684773184,4.5832295417785645,3691400,0.0,0
2020-12-08,4.583229473713575,4.817266974727727,4.120030824506926,4.232173919677734,1273700,0.0,0
2020-12-09,4.144409947799471,4.310186420109893,3.7055900244746174,3.715341567993164,1151800,0.0,0
2020-12-10,4.085900722014436,4.144409983631578,3.842111899447873,3.890869617462158,1183200,0.0,0
2020-12-11,3.851863521142476,3.9006212401452633,3.666583956436742,3.783602714538574,520700,0.0,0
2020-12-14,3.8713664967850403,3.8811180403035865,3.6178261328077013,3.715341567993164,419700,0.0,0
2020-12-15,3.70559013858401,4.267279574038154,3.6568324194898407,4.105403900146484,1363300,0.0,0
2020-12-16,4.095652005988454,4.105403782021844,3.803105699840864,4.02739143371582,444700,0.0,0
2020-12-17,4.027391383347762,4.066397557012949,3.7250930724523004,3.842111825942993,828900,0.0,0
2020-12-18,3.8616150215385123,3.9688822346341044,3.8099318167269622,3.9103729724884033,364600,0.0,0
2020-12-21,3.910372968052926,4.105403841650708,3.8713665608382293,4.066397666931152,723700,0.0,0
2020-12-22,4.193168133727322,4.612484761103934,4.017639875530828,4.495466232299805,2012500,0.0,0
2020-12-23,4.583229778238994,4.856273470065749,4.339440950354149,4.417453765869141,871400,0.0,0
2020-12-24,4.397950792787329,4.419404050243309,4.095652229144974,4.1736650466918945,287400,0.0,0
2020-12-28,4.193168027011132,4.241925513610158,4.037142860919504,4.105403900146484,291300,0.0,0
2020-12-29,4.05664581238038,4.0663975883670025,3.754347731649176,3.861614942550659,457700,0.0,0
2020-12-30,3.929875918574198,3.9493790052548774,3.760198645961047,3.822608709335327,381200,0.0,0
2020-12-31,3.82260886905018,3.82260886905018,3.627577761599533,3.773850917816162,313300,0.0,0
2021-01-04,3.7348446446662042,3.881118029533631,3.637329209751343,3.861614942550659,334600,0.0,0
2021-01-05,3.8499130267493267,3.9493790966149027,3.744596216740309,3.881118059158325,2680300,0.0,0
2021-01-06,4.183416139490374,4.329689525379673,3.959130405124188,4.037142753601074,1394000,0.0,0
2021-01-07,4.152210947081283,4.640763655831393,4.037142598015363,4.544223308563232,1445500,0.0,0
2021-01-08,4.553975266892044,4.553975266892044,4.144409971755417,4.3491926193237305,1089100,0.0,0
2021-01-11,4.202919096622552,4.427204824052073,4.183416010106518,4.261428356170654,399000,0.0,0
2021-01-12,4.290683548692349,5.217080926993861,4.290683548692349,5.119565486907959,1775200,0.0,0
2021-01-13,4.778260887399263,5.5096273355218965,4.758757800715603,4.895279407501221,1284600,0.0,0
2021-01-14,4.973291747450264,5.392608808062224,4.953788660793214,5.197577476501465,2246000,0.0,0
2021-01-15,5.441366596488769,6.787081046047793,5.304844982255188,6.026459693908691,9259600,0.0,0
2021-01-19,6.162981611964359,6.6408074817814065,5.7339132277462435,6.543292045593262,3822400,0.0,0
2021-01-20,6.582298222277282,6.855341908685988,5.431615144890494,5.919192790985107,2589800,0.0,0
2021-01-21,5.938695768673351,8.064534564022573,5.938695768673351,7.079627513885498,6392300,0.0,0
2021-01-22,6.9236025410080195,9.800310956666685,6.718819890690307,8.776397705078125,11745100,0.0,0
2021-01-25,9.849068850772474,11.214285891680483,8.152297930811246,9.361491203308105,4125900,0.0,0
2021-01-26,9.371241744674412,9.732049080465194,8.396086481462405,8.864161491394043,1427800,0.0,0
2021-01-27,8.191303845729685,8.698385029407884,7.294161393428157,7.645217418670654,1168200,0.0,0
2021-01-28,8.357080482470073,8.49360255696073,6.933354196271252,7.128385066986084,851900,0.0,0
2021-01-29,7.021118030863652,7.128385244929622,6.4652798029560365,6.611553192138672,482100,0.0,0
2021-02-01,6.894348284165133,8.045031395097762,6.484782975107164,7.937764644622803,894000,0.0,0
2021-02-02,7.94751511137598,8.035279234835828,7.372173815889948,7.391676902770996,633500,0.0,0
2021-02-03,7.654968664892402,8.620372609911739,7.459937799732062,8.522856712341309,1111800,0.0,0
2021-02-04,9.020186441026562,9.459006135945257,8.093789100646973,8.093789100646973,1277500,0.0,0
2021-02-05,8.288819732412883,8.776397363731286,7.947515018497787,8.56186294555664,853800,0.0,0
2021-02-08,8.71788786337201,8.903167888835286,8.288819945949593,8.396086692810059,1112300,0.0,0
2021-02-09,8.318074106340298,8.532608523907374,7.693974870217489,8.24006175994873,1256300,0.0,0
2021-02-10,8.405838544333555,8.649627368461491,7.547701771805554,7.8109941482543945,876400,0.0,0
2021-02-11,7.859752073884018,7.947515269105105,7.030869702513546,7.489192485809326,506400,0.0,0
2021-02-12,7.547701649195654,7.742732984323951,7.177142995933407,7.420931816101074,476100,0.0,0
