Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-14,6.824114511896667,6.852868004930892,6.6132572387236666,6.718686103820801,2542900,0.0,0
2020-07-15,6.929543625899755,7.245829775530739,6.881621288128454,7.178738594055176,2180500,0.0,0
2020-07-16,7.073310211546665,7.303336336952434,7.015803680195223,7.1979079246521,1705700,0.0,0
2020-07-17,7.159569886877232,7.21707687610791,6.9391279515639415,6.958297252655029,1470600,0.0,0
2020-07-20,6.872036588086823,6.97746544919726,6.699516550447698,6.70910120010376,1923700,0.0,0
2020-07-21,7.044556717360301,7.197907924652099,6.804945941551983,7.1979079246521,2288400,0.0,0
2020-07-22,7.044556479522769,7.226660717831463,6.99663460019181,7.207491874694824,4444900,0.0,0
2020-07-23,7.226661096998365,7.619622630427894,7.149985720428827,7.466271877288818,2642400,0.0,0
2020-07-24,7.5237781742973695,7.638791235552924,7.408765113041815,7.4566874504089355,1280300,0.0,0
2020-07-27,7.427934595191506,7.427934595191506,7.274583833666632,7.312921524047852,1277000,0.0,0
2020-07-28,7.274583021758942,7.380011430029892,7.140400663379295,7.149985313415527,2145100,0.0,0
2020-07-29,7.130816839164099,7.399180655760406,7.08289450054697,7.389596462249756,1558800,0.0,0
2020-07-30,7.169154440375445,7.303336347047619,7.073310221323892,7.217076778411865,2350400,0.0,0
2020-07-31,7.159569263458252,7.217076247681513,7.015803173963856,7.159569263458252,2635900,0.0,0
2020-08-03,7.178738563645063,7.207492057590295,7.044556658283633,7.121232032775879,1029400,0.0,0
2020-08-04,7.073310590299997,7.140401318625198,7.006219404953485,7.044557094573975,1248400,0.0,0
2020-08-05,7.102063469552133,7.20749234215209,7.063725780792386,7.188323497772217,1195900,0.0,0
2020-08-06,7.1404008865356445,7.264998598773066,7.102063199235096,7.1404008865356445,980400,0.0,0
2020-08-07,7.092479494854622,7.638791805059185,7.054141804911191,7.629207611083984,2165800,0.0,0
2020-08-10,7.667545381355503,7.897571523425935,7.590870000665359,7.763390064239502,2541700,0.0,0
2020-08-11,7.907155554128288,8.127597027805978,7.840064829799002,7.98383092880249,2579600,0.0,0
2020-08-12,8.14676645678393,8.14676645678393,7.6483760565321175,7.782557964324951,1594900,0.0,0
2020-08-13,7.667545336004729,7.83048074751824,7.64837649094557,7.705883026123047,1710700,0.0,0
2020-08-14,7.629207413817787,7.820895858578515,7.571700880389569,7.734635829925537,1948400,0.0,0
2020-08-17,7.696298046249057,7.725051998141222,7.514194254478309,7.542947292327881,1908600,0.0,0
2020-08-18,7.514193887309623,7.533362730613115,7.284167310646433,7.322504997253418,1717900,0.0,0
2020-08-19,7.3416738922979,7.533362783705044,7.303336205420726,7.418349266052246,1455200,0.0,0
2020-08-20,7.26499837172271,7.380011430029892,7.140400663379295,7.149985313415527,1881100,0.0,0
2020-08-21,7.149985557009423,7.245829775530739,7.121232062942386,7.178738594055176,1700700,0.0,0
2020-08-24,7.226661106283263,7.485440731048584,7.1308168854481995,7.485440731048584,2079000,0.0,0
2020-08-25,7.610038427039549,7.686714260531359,7.380011840606703,7.447103023529053,1038600,0.0,0
2020-08-26,7.418349149197839,7.4662714855500685,7.207491874694824,7.207491874694824,1627500,0.0,0
2020-08-27,7.217076473714598,7.523777961730958,7.217076473714598,7.523777961730957,1916700,0.0,0
2020-08-28,7.590869543199829,7.61003838721715,7.3416741139533634,7.37042760848999,1479200,0.0,0
2020-08-31,7.28416749316862,7.418349399655318,7.197907924652099,7.1979079246521,2157500,0.0,0
2020-09-01,7.102063008932682,7.322504933514651,7.025387636386132,7.207491874694824,1680200,0.0,0
2020-09-02,7.169154726668156,7.380012017001938,7.159570075869604,7.341674327850342,1298100,0.0,0
2020-09-03,7.427933863933267,7.6483757904340735,7.3033361539499255,7.322504997253418,1721600,0.0,0
2020-09-04,7.571700297744147,7.648375669748237,7.3895960607238,7.523777961730957,1607000,0.0,0
2020-09-08,7.437518449355747,7.456687292492385,7.082894165796044,7.207491874694824,1915900,0.0,0
2020-09-09,7.226661138745221,7.274583477888666,7.044556889829944,7.092479228973389,1770200,0.0,0
2020-09-10,7.149985932807317,7.149985932807317,6.967881679534912,6.967881679534912,1515500,0.0,0
2020-09-11,6.910374933110904,7.054141492543232,6.891206088988014,6.9966349601745605,1367600,0.0,0
2020-09-14,6.996634497822396,7.239911077869016,6.947978996207771,7.200986862182617,1545400,0.11,0
2020-09-15,7.249642371953239,7.249642371953239,6.977172844402503,7.006365776062012,1236500,0.0,0
2020-09-16,6.996634485744772,7.142600526323427,6.9382481623159595,7.055020809173584,2086500,0.0,0
2020-09-17,6.957710740892944,7.0550212865251165,6.89932441351364,7.035559177398682,3232600,0.0,0
2020-09-18,7.093945012029771,7.093945012029771,6.870130540615373,6.909054756164551,5504000,0.0,0
2020-09-21,6.733895280462599,7.006364768843773,6.5490050384830525,6.607391357421875,4188600,0.0,0
2020-09-22,6.626853943760448,6.724164482373981,6.510081297424208,6.646316051483154,2374700,0.0,0
2020-09-23,6.66577814193605,6.7728199661402355,6.403039456353595,6.422501564025879,2406500,0.0,0
2020-09-24,6.4419636804200335,6.8117441907073255,6.334922320084172,6.471157073974609,1514200,0.0,0
2020-09-25,6.3933086476254175,6.587929724747078,6.325191038626212,6.568467617034912,2016200,0.0,0
2020-09-28,6.675509448605514,6.782550809130406,6.636585233139509,6.7241644859313965,2097800,0.0,0
2020-09-29,6.704702374651274,6.704702374651274,6.549005512869622,6.646316051483154,1201000,0.0,0
2020-09-30,6.665778160095214,6.792282092316309,6.578198907337975,6.665778160095215,1876900,0.0,0
2020-10-01,6.704702384162163,6.763088707413106,6.587929737660277,6.714433670043945,2070700,0.0,0
2020-10-02,6.510081320433949,6.938248155860089,6.510081320433949,6.8993239402771,1575900,0.0,0
2020-10-05,6.957710275560335,7.200986855377037,6.947978989641306,7.191255569458008,1713700,0.0,0
2020-10-06,7.308028681217975,7.570767368888168,7.181524748336297,7.210717678070068,2786400,0.0,0
2020-10-07,7.327490802044145,7.531842702582821,7.26910401444652,7.376145839691162,1791400,0.0,0
2020-10-08,7.4442639274280955,7.5026502547631715,7.376146313530532,7.492918968200684,1270500,0.0,0
2020-10-09,7.522111880658719,7.590229490180447,7.346952909905602,7.376145839691162,1259200,0.0,0
2020-10-12,7.40533923866933,7.531842707850655,7.346952915044122,7.512380599975586,1066600,0.0,0
2020-10-13,7.4345321508937205,7.444263436814869,7.220448964774233,7.230179786682129,1280600,0.0,0
