Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-14,27.30766459798801,31.723691695727194,27.04817609733778,31.45948600769043,3276100,0.0,0
2020-07-15,32.06338605104217,32.39364675311141,30.463991398196605,32.04451370239258,3021200,0.0,0
2020-07-16,32.05395329358284,33.57314324095903,31.605743089491085,33.36555099487305,2942300,0.0,0
2020-07-17,33.4599110688674,34.48843078438575,32.6691800923883,33.12965393066406,1813500,0.0,0
2020-07-20,33.063601776627216,33.48822065894052,32.10113350989464,32.535186767578125,1093100,0.0,0
2020-07-21,33.327801517238484,35.31878912059777,33.03528553965119,34.66770935058594,2145600,0.0,0
2020-07-22,34.84699619550686,36.23691252595825,34.677148648855976,36.130287170410156,1472500,0.0,0
2020-07-23,36.158591285991825,37.02670130618389,33.16739428491988,33.67693328857422,2149500,0.0,0
2020-07-24,33.02585503737349,34.53560697069754,32.6606824611731,33.11077880859375,1047800,0.0,0
2020-07-27,33.66750362294963,36.06990025358466,33.26175707842746,36.01705551147461,1494900,0.0,0
2020-07-28,35.611309189777224,36.72474898830427,34.26196682771405,34.39406967163086,1101100,0.0,0
2020-07-29,34.818687683041674,34.91304582654367,32.44837397109647,32.85600662231445,1579600,0.0,0
2020-07-30,32.497443640444835,35.38484858044065,32.31816170346912,34.46012496948242,1848200,0.0,0
2020-07-31,34.75263554818246,35.14894406218186,33.12964959668236,34.55447769165039,1549700,0.0,0
2020-08-03,35.856644721759025,38.37132869573867,35.49807726667226,37.791015625,3866600,0.0,0
2020-08-04,37.72496380356137,38.95163775864624,36.045364246577435,36.85685729980469,2335400,0.0,0
2020-08-05,38.06466166424954,40.093394444384415,37.753273265633645,39.9046745300293,3811100,0.0,0
2020-08-06,38.593070822682805,39.234716273979174,30.949942452663944,31.138662338256836,9830400,0.0,0
2020-08-07,32.223798154388604,32.36533536530423,28.798544377151767,30.5441951751709,5197700,0.0,0
2020-08-10,30.47814610855551,31.87655732925531,29.732706301570676,30.33660888671875,2441500,0.0,0
2020-08-11,30.883893626564195,31.67651433300034,29.992195781765123,30.251686096191406,2524800,0.0,0
2020-08-12,30.798972061713673,31.7048233342269,30.09127508015028,30.581945419311523,1752900,0.0,0
2020-08-13,30.94994338116306,32.50687798459695,30.90276430823257,31.45948600769043,1909400,0.0,0
2020-08-14,31.685946685145847,32.252102689479,31.15753177477804,31.393430709838867,1390700,0.0,0
2020-08-17,31.846356479954544,33.62975186690686,31.214149056868642,33.450469970703125,2411000,0.0,0
2020-08-18,33.79959938942919,34.37519337136239,32.922055056241206,33.450469970703125,1637500,0.0,0
2020-08-19,33.77129369513727,35.96043560802685,33.65334422310859,34.24309158325195,2783400,0.0,0
2020-08-20,31.987899021705275,32.49743801745369,30.647991115544723,31.22358512878418,7884700,0.0,0
2020-08-21,31.57271385192871,32.27097631108763,31.243399847054512,31.57271385192871,2529500,0.0,0
2020-08-24,32.176616279397145,32.36533616481219,30.08183419016792,30.6668643951416,3295200,0.0,0
2020-08-25,30.968816497808252,31.242460166932936,27.194432977299922,27.40202522277832,7462200,0.0,0
2020-08-26,27.987054348575438,29.0061378521735,27.505820221908802,28.770238876342773,4175000,0.0,0
2020-08-27,28.685313951877294,30.32717054191143,28.043668475360583,29.12880516052246,3316900,0.0,0
2020-08-28,29.506241275901594,30.789532147566536,29.31091625301335,29.83650016784668,2834600,0.0,0
2020-08-31,29.96860619678992,30.110145222766203,26.50560914905613,27.420896530151367,5220600,0.0,0
2020-09-01,27.722847133135662,30.478147271194935,27.515256680183374,30.449840545654297,5113900,0.0,0
