Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-14,1.309999942779541,1.309999942779541,1.2599999904632568,1.2799999713897705,44800,0,0
2020-07-15,1.2799999713897705,1.399999976158142,1.2799999713897705,1.3799999952316284,380600,0,0
2020-07-16,1.3799999952316284,1.5700000524520874,1.309999942779541,1.5399999618530273,507000,0,0
2020-07-17,1.5499999523162842,1.6799999475479126,1.5499999523162842,1.5800000429153442,332000,0,0
2020-07-20,1.590000033378601,1.590000033378601,1.4500000476837158,1.5199999809265137,177800,0,0
2020-07-21,1.5099999904632568,1.5800000429153442,1.4600000381469727,1.5099999904632568,88300,0,0
2020-07-22,1.5099999904632568,1.5399999618530273,1.5,1.5,52900,0,0
2020-07-23,1.5,1.5499999523162842,1.4600000381469727,1.5299999713897705,125200,0,0
2020-07-24,1.5499999523162842,1.5499999523162842,1.4700000286102295,1.4800000190734863,97400,0,0
2020-07-27,1.4800000190734863,1.4800000190734863,1.3700000047683716,1.3899999856948853,98600,0,0
2020-07-28,1.399999976158142,1.4600000381469727,1.3700000047683716,1.4600000381469727,58000,0,0
2020-07-29,1.4700000286102295,1.7599999904632568,1.440000057220459,1.649999976158142,340500,0,0
2020-07-30,1.6399999856948853,1.659999966621399,1.559999942779541,1.659999966621399,118800,0,0
2020-07-31,1.6699999570846558,1.7000000476837158,1.5,1.600000023841858,163300,0,0
2020-08-03,1.590000033378601,1.7200000286102295,1.5499999523162842,1.649999976158142,145400,0,0
2020-08-04,1.659999966621399,1.809999942779541,1.590000033378601,1.7599999904632568,169700,0,0
2020-08-05,1.7999999523162842,1.9700000286102295,1.7999999523162842,1.9700000286102295,393400,0,0
2020-08-06,2.0,2.009999990463257,1.899999976158142,1.9600000381469727,158600,0,0
2020-08-07,1.940000057220459,2.0299999713897705,1.899999976158142,2.0299999713897705,219000,0,0
2020-08-10,2.0299999713897705,2.3399999141693115,2.0299999713897705,2.1500000953674316,667800,0,0
2020-08-11,1.9199999570846558,1.9700000286102295,1.600000023841858,1.7799999713897705,538800,0,0
2020-08-12,1.8200000524520874,1.850000023841858,1.7000000476837158,1.7000000476837158,191200,0,0
2020-08-13,1.7200000286102295,1.8799999952316284,1.7200000286102295,1.8200000524520874,149200,0,0
2020-08-14,1.8300000429153442,1.850000023841858,1.7699999809265137,1.7999999523162842,154200,0,0
2020-08-17,1.7999999523162842,1.7999999523162842,1.690000057220459,1.7200000286102295,138700,0,0
2020-08-18,1.7200000286102295,1.7200000286102295,1.6100000143051147,1.649999976158142,104400,0,0
2020-08-19,1.649999976158142,1.6799999475479126,1.6100000143051147,1.6200000047683716,61600,0,0
2020-08-20,1.6100000143051147,1.6799999475479126,1.590000033378601,1.6100000143051147,108400,0,0
2020-08-21,1.600000023841858,1.6399999856948853,1.5399999618530273,1.5800000429153442,56900,0,0
2020-08-24,1.590000033378601,1.6399999856948853,1.5499999523162842,1.6299999952316284,94200,0,0
2020-08-25,1.649999976158142,1.7400000095367432,1.600000023841858,1.6200000047683716,144000,0,0
2020-08-26,1.6200000047683716,1.6299999952316284,1.5,1.5099999904632568,190200,0,0
2020-08-27,1.5299999713897705,1.5700000524520874,1.5099999904632568,1.5199999809265137,91600,0,0
2020-08-28,1.590000033378601,1.590000033378601,1.4900000095367432,1.5099999904632568,156100,0,0
2020-08-31,1.5,1.5299999713897705,1.4800000190734863,1.4900000095367432,70400,0,0
2020-09-01,1.4900000095367432,1.5199999809265137,1.409999966621399,1.5,118300,0,0
2020-09-02,1.4800000190734863,1.7899999618530273,1.4500000476837158,1.7300000190734863,472300,0,0
2020-09-03,1.8200000524520874,1.9700000286102295,1.7400000095367432,1.9299999475479126,613800,0,0
2020-09-04,1.9700000286102295,2.109999895095825,1.7599999904632568,2.0199999809265137,448000,0,0
2020-09-08,2.059999942779541,2.299999952316284,1.909999966621399,2.259999990463257,401000,0,0
2020-09-09,2.299999952316284,2.3299999237060547,2.109999895095825,2.1600000858306885,297000,0,0
2020-09-10,2.1600000858306885,2.1600000858306885,1.940000057220459,2.140000104904175,344600,0,0
2020-09-11,2.0999999046325684,2.0999999046325684,1.9600000381469727,2.059999942779541,294800,0,0
2020-09-14,2.049999952316284,2.119999885559082,2.0,2.119999885559082,114700,0,0
2020-09-15,2.1600000858306885,2.4800000190734863,2.0999999046325684,2.369999885559082,464400,0,0
2020-09-16,2.440000057220459,2.7899999618530273,2.109999895095825,2.1500000953674316,1135200,0,0
2020-09-17,2.0899999141693115,2.5399999618530273,2.059999942779541,2.309999942779541,517200,0,0
2020-09-18,2.2799999713897705,2.549999952316284,2.2699999809265137,2.5199999809265137,382200,0,0
2020-09-21,2.490000009536743,2.5199999809265137,2.2300000190734863,2.3499999046325684,329200,0,0
2020-09-22,2.3399999141693115,2.4000000953674316,2.2899999618530273,2.3299999237060547,63800,0,0
2020-09-23,2.3399999141693115,2.390000104904175,2.1500000953674316,2.1500000953674316,110100,0,0
2020-09-24,2.1500000953674316,2.180000066757202,2.049999952316284,2.140000104904175,110700,0,0
2020-09-25,2.140000104904175,2.299999952316284,2.140000104904175,2.2100000381469727,91200,0,0
2020-09-28,2.25,2.369999885559082,2.240000009536743,2.309999942779541,100800,0,0
2020-09-29,2.3299999237060547,2.440000057220459,2.319999933242798,2.4200000762939453,121300,0,0
2020-09-30,2.4200000762939453,2.450000047683716,2.25,2.2799999713897705,110200,0,0
2020-10-01,2.309999942779541,2.359999895095825,2.25,2.3399999141693115,96600,0,0
2020-10-02,2.299999952316284,2.440000057220459,2.299999952316284,2.380000114440918,96200,0,0
2020-10-05,2.430000066757202,2.5199999809265137,2.4000000953674316,2.4800000190734863,111400,0,0
2020-10-06,2.509999990463257,2.630000114440918,2.509999990463257,2.5399999618530273,143700,0,0
2020-10-07,2.559999942779541,2.7200000286102295,2.559999942779541,2.6600000858306885,197200,0,0
2020-10-08,2.700000047683716,2.8499999046325684,2.680000066757202,2.7799999713897705,240600,0,0
2020-10-09,2.799999952316284,2.869999885559082,2.740000009536743,2.759999990463257,206100,0,0
2020-10-12,2.7100000381469727,2.7100000381469727,2.430000066757202,2.450000047683716,212000,0,0
2020-10-13,2.390000104904175,2.4800000190734863,2.3499999046325684,2.380000114440918,112400,0,0
2020-10-14,2.4100000858306885,2.430000066757202,2.25,2.2699999809265137,119300,0,0
2020-10-15,2.25,2.380000114440918,2.25,2.3399999141693115,127800,0,0
2020-10-16,2.3499999046325684,2.450000047683716,2.3499999046325684,2.390000104904175,109600,0,0
2020-10-19,2.430000066757202,2.509999990463257,2.4100000858306885,2.5,154500,0,0
2020-10-20,2.2200000286102295,2.3299999237060547,2.069999933242798,2.109999895095825,567700,0,0
2020-10-21,2.1500000953674316,2.190000057220459,1.840000033378601,1.9199999570846558,473700,0,0
2020-10-22,1.909999966621399,1.9900000095367432,1.8200000524520874,1.8600000143051147,168300,0,0
2020-10-23,1.899999976158142,1.909999966621399,1.850000023841858,1.8799999952316284,137000,0,0
2020-10-26,1.8899999856948853,1.8899999856948853,1.6299999952316284,1.7000000476837158,518800,0,0
2020-10-27,1.7300000190734863,1.7699999809265137,1.5800000429153442,1.6399999856948853,301600,0,0
2020-10-28,1.6399999856948853,1.6399999856948853,1.3799999952316284,1.3899999856948853,619800,0,0
2020-10-29,1.4199999570846558,1.4199999570846558,1.350000023841858,1.3600000143051147,241200,0,0
2020-10-30,1.3899999856948853,1.5199999809265137,1.3600000143051147,1.5099999904632568,260600,0,0
2020-11-02,1.559999942779541,1.649999976158142,1.5199999809265137,1.6100000143051147,170500,0,0
2020-11-03,1.649999976158142,1.75,1.6399999856948853,1.7300000190734863,148100,0,0
2020-11-04,1.7599999904632568,1.7599999904632568,1.5700000524520874,1.6200000047683716,89900,0,0
2020-11-05,1.6399999856948853,1.6799999475479126,1.6100000143051147,1.6399999856948853,102700,0,0
2020-11-06,1.6399999856948853,1.6699999570846558,1.590000033378601,1.649999976158142,66200,0,0
2020-11-09,1.6799999475479126,1.7699999809265137,1.649999976158142,1.7400000095367432,236600,0,0
2020-11-10,1.649999976158142,1.6699999570846558,1.4800000190734863,1.5399999618530273,394200,0,0
2020-11-11,1.5700000524520874,1.590000033378601,1.5,1.5,126900,0,0
2020-11-12,1.5,1.5299999713897705,1.4900000095367432,1.5,88100,0,0
2020-11-13,1.4900000095367432,1.590000033378601,1.4500000476837158,1.5800000429153442,188200,0,0
2020-11-16,1.6399999856948853,1.7000000476837158,1.590000033378601,1.590000033378601,232000,0,0
2020-11-17,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.5700000524520874,99000,0,0
2020-11-18,1.600000023841858,1.6299999952316284,1.5199999809265137,1.5800000429153442,153800,0,0
2020-11-19,1.600000023841858,1.600000023841858,1.5499999523162842,1.590000033378601,126700,0,0
2020-11-20,1.590000033378601,1.649999976158142,1.590000033378601,1.6100000143051147,146400,0,0
2020-11-23,1.649999976158142,1.7599999904632568,1.600000023841858,1.6699999570846558,168000,0,0
2020-11-24,1.7200000286102295,1.75,1.649999976158142,1.7200000286102295,345600,0,0
2020-11-25,1.7400000095367432,2.190000057220459,1.7400000095367432,2.009999990463257,2040400,0,0
2020-11-27,2.2300000190734863,3.2799999713897705,2.200000047683716,2.759999990463257,33507000,0,0
2020-11-30,2.490000009536743,2.75,2.4000000953674316,2.6500000953674316,3169300,0,0
2020-12-01,2.809999942779541,2.869999885559082,2.4600000381469727,2.509999990463257,990700,0,0
2020-12-02,2.450000047683716,2.6700000762939453,2.4000000953674316,2.5799999237060547,586000,0,0
2020-12-03,2.6500000953674316,2.8299999237060547,2.609999895095825,2.6700000762939453,696900,0,0
2020-12-04,2.700000047683716,2.799999952316284,2.6500000953674316,2.759999990463257,413800,0,0
2020-12-07,2.799999952316284,2.8399999141693115,2.6500000953674316,2.680000066757202,450000,0,0
2020-12-08,2.619999885559082,2.690000057220459,2.4100000858306885,2.6500000953674316,248200,0,0
2020-12-09,2.6600000858306885,2.75,2.5,2.559999942779541,452000,0,0
2020-12-10,2.5199999809265137,3.4600000381469727,2.490000009536743,3.2100000381469727,7687600,0,0
2020-12-11,3.109999895095825,3.1500000953674316,2.8499999046325684,3.049999952316284,820100,0,0
2020-12-14,3.049999952316284,3.0799999237060547,2.6500000953674316,2.680000066757202,574100,0,0
2020-12-15,2.700000047683716,2.8299999237060547,2.6500000953674316,2.7899999618530273,362500,0,0
2020-12-16,2.7899999618530273,2.799999952316284,2.6500000953674316,2.7300000190734863,217000,0,0
2020-12-17,2.680000066757202,2.7200000286102295,2.440000057220459,2.5299999713897705,743600,0,0
